Variant ID,Variant,Pack,Bottle Volume,Category ID,Category Name,Manufacturer ID,Manufacturer Name
85606,Paramount Blue Curacao,12,750,6,Liqueur,434,Luxco Inc
88018,Lunazul Blanco,12,750,3,Tequila & Mezcal,259,Heaven Hill Brands
54448,Paramount Apricot Brandy,6,1750,11,Brandy,434,Luxco Inc
22400,Sazerac Rye,12,200,5,Other,421,Sazerac Company  Inc
81207,Paramount Peppermint Schnapps,12,1000,8,Schnapps,434,Luxco Inc
46623,Parrot Bay White Rum,12,750,2,Rum,421,Sazerac Company  Inc
87025,Adictivo Plata Tequila,6,750,3,Tequila & Mezcal,163,Stoller Imports Inc / Marsalle Company
920372,Sooh Old Forester 1897 Whisky Row Series,6,750,1,Whiskey,85,Brown Forman Corp.
64762,Ciroc Red Berry,12,375,4,Vodka,260,Diageo Americas
32462,Tinkermans Citrus Suspreme Gin,6,750,7,Gin,421,Sazerac Company  Inc
87513,1800 Silver,6,1750,3,Tequila & Mezcal,395,Proximo
19498,Makers Mark 101,6,750,1,Whiskey,65,Jim Beam Brands
53206,Paul Masson Grande Amber Brandy Vsop,12,750,11,Brandy,421,Sazerac Company  Inc
35776,Barton Vodka Mini,10,50,4,Vodka,421,Sazerac Company  Inc
66015,Mozart Chocolate Cream Liqueur,6,750,6,Liqueur,338,"Marussia Beverages Usa, Inc / Niche Import"
34729,Stolichnaya Elit,6,750,4,Vodka,277,Stoli Group
57184,Bacardi Zombie Rts,6,1750,9,Ready-to-Drink/Cocktails,35,Bacardi Usa Inc
58911,Jose Cuervo Authentic Lime Light,6,200,9,Ready-to-Drink/Cocktails,395,Proximo
89837,Hornitos Gold,12,1000,3,Tequila & Mezcal,65,Jim Beam Brands
43134,Bacardi Limon,12,375,2,Rum,35,Bacardi Usa Inc
12476,Canadian Mist Whisky Pet,12,750,1,Whiskey,421,Sazerac Company  Inc
27781,Jim Beam Apple,48,100,1,Whiskey,65,Jim Beam Brands
22217,Woodford Reserve,6,1000,1,Whiskey,85,Brown Forman Corp.
35917,Five O'Clock Vodka,12,1000,4,Vodka,297,Laird & Company
47002,Wisconsin Club Spiced Rum,6,1750,2,Rum,209,Minhas Micro Distillery
77054,Private First Class,12,750,10,Spirits,578,S&B Farms Distillery
88833,Casamigos Anejo,6,750,3,Tequila & Mezcal,260,Diageo Americas
16300,Cm Obtainium Light Whiskey Bottled In Bond,6,750,1,Whiskey,525,Cats Eye Distillery
27782,Jim Beam Apple,24,375,1,Whiskey,65,Jim Beam Brands
39918,New Amsterdam Apple,12,750,4,Vodka,205,E & J Gallo Winery
81206,Paramount Peppermint Schnapps,12,750,8,Schnapps,434,Luxco Inc
64348,Ciroc Passion,12,750,4,Vodka,260,Diageo Americas
84100,99 Sour Berry Mini,10,50,6,Liqueur,421,Sazerac Company  Inc
87409,Jose Cuervo Especial Silver,12,1000,3,Tequila & Mezcal,395,Proximo
62120,Kinky Margarita,6,1750,9,Ready-to-Drink/Cocktails,772,Intercontinental Packaging Company/Prestige Beverage Group
18604,High West Bourbon Whiskey,6,750,1,Whiskey,115,Constellation Brands Inc
86139,Teremana Anejo Tequila,6,750,3,Tequila & Mezcal,192,"Mast-Jagermeister Us, Inc"
66993,21Seeds Cucumber Jalapeno Tequila,6,750,3,Tequila & Mezcal,260,Diageo Americas
86739,Ole Smoky Apple Pie Moonshine 70Prf Mini,8,50,10,Spirits,346,Ole Smoky Distillery Llc
37125,Bagger Vodka,12,1000,4,Vodka,125,Cedar Ridge Vineyards Ll
12406,Canadian Ltd Whisky,12,750,1,Whiskey,421,Sazerac Company  Inc
28275,Jim Beam Peach Mini,12,50,1,Whiskey,65,Jim Beam Brands
926684,Foundry Whiskey Custom,6,750,1,Whiskey,566,"Foundry Distilling Company, Llc"
26164,Bird Dog Black Cherry Mini,6,50,1,Whiskey,492,Western Spirits Beverage
34702,Pearl Pomegranate,12,750,4,Vodka,434,Luxco Inc
75026,Jeppsons Malort,12,750,6,Liqueur,641,Ch Distillery / 773 Llc
87646,Exotico Blanco,12,750,3,Tequila & Mezcal,434,Luxco Inc
21876,Very Old Barton Bourbon Crafted 86Prf,12,750,5,Other,421,Sazerac Company  Inc
62420,Margaritaville Skinny Margarita,6,1750,9,Ready-to-Drink/Cocktails,421,Sazerac Company  Inc
43027,Admiral Nelson Spiced,12,1000,2,Rum,259,Heaven Hill Brands
86559,Sheep Dog Peanut Butter,12,750,1,Whiskey,421,Sazerac Company  Inc
27014,Cedar Ridge Malted Rye,6,750,1,Whiskey,125,Cedar Ridge Vineyards Ll
48102,Hennessy Vs 100Ml,8,1200,11,Brandy,420,Moet Hennessy Usa
984161,Sooh 99 Blackberries Mini,10,50,8,Schnapps,421,Sazerac Company  Inc
23981,Gotcha Blended Whiskey,12,1000,1,Whiskey,229,Dehner Distillery
80096,Dekuyper Creme De Banana,12,750,6,Liqueur,65,Jim Beam Brands
89496,Margaritaville Gold Tequila,12,750,3,Tequila & Mezcal,421,Sazerac Company  Inc
27605,Tin Cup,12,750,1,Whiskey,395,Proximo
16679,Basil Hayden 10Yr,6,750,5,Other,65,Jim Beam Brands
59182,1800 Ultimate Mango Margarita Pet,6,1750,9,Ready-to-Drink/Cocktails,395,Proximo
79966,Arrow Creme De Almond,12,750,6,Liqueur,434,Luxco Inc
84393,99 Watermelon Pet Mini,1,50,6,Liqueur,421,Sazerac Company  Inc
46144,Caliber Spiced Rum,6,1750,2,Rum,421,Sazerac Company  Inc
86439,Skrewball Peanut Butter Whiskey,12,750,10,Spirits,255,Infinium Spirits
64009,Absolut Juice Edition Apple,6,750,4,Vodka,370,Pernod Ricard Usa
31208,Mccormick Gin Pet,6,1750,7,Gin,300,Mccormick Distilling Co.
30305,Gotcha Gin,12,1000,7,Gin,229,Dehner Distillery
83906,Maui Blue Hawaiian Schnapps,12,750,8,Schnapps,421,Sazerac Company  Inc
27162,Sagamore Spirit Signature Rye Whiskey,6,750,1,Whiskey,634,"Sagamore Whiskey, Llc"
77956,"Smirnoff Red, White & Berry",12,750,4,Vodka,260,Diageo Americas
37067,Mr Boston Vodka,12,1000,4,Vodka,421,Sazerac Company  Inc
12407,Canadian Ltd Whisky,12,1000,1,Whiskey,421,Sazerac Company  Inc
77994,"Smirnoff Red, White & Berry",6,1750,4,Vodka,260,Diageo Americas
80000,Buffalo Trace Bourbon Cream Mini,1,50,5,Other,421,Sazerac Company  Inc
26176,Bird Dog Strawberry Mini,6,50,1,Whiskey,492,Western Spirits Beverage
74831,Iowa Legendary Rye Red Label,6,750,10,Spirits,116,Bad Bear Enterprises Llc / Legendary Rye
88766,Tortilla White,12,750,3,Tequila & Mezcal,421,Sazerac Company  Inc
24451,Kessler Blend Whiskey Mini,12,50,1,Whiskey,65,Jim Beam Brands
65752,Don Agave Silver,12,1000,10,Spirits,353,"John Ernest Distillery, Inc."
65258,Jagermeister Liqueur,6,1750,6,Liqueur,192,"Mast-Jagermeister Us, Inc"
44428,Cruzan Blueberry Lemonade,12,750,2,Rum,65,Jim Beam Brands
101802,Bird Dog Blackberry Flavored Whiskey Vap W/ 2 Minis,6,850,5,Other,492,Western Spirits Beverage
43232,Parrot Bay Key Lime,12,750,2,Rum,421,Sazerac Company  Inc
31473,New Amsterdam Gin,6,1750,7,Gin,205,E & J Gallo Winery
85688,Oak & Eden Wheat & Honey,6,750,1,Whiskey,642,"James Joseph Sanctified Spirits, Llc / Oak&Eden"
56006,Christian Bros Peach,12,750,11,Brandy,259,Heaven Hill Brands
38576,Truly Strawberry Lemonade,24,375,4,Vodka,65,Jim Beam Brands
88241,Patron Reposado 100Ml,12,100,3,Tequila & Mezcal,35,Bacardi Usa Inc
40048,New Amsterdam Grapefruit,12,750,4,Vodka,205,E & J Gallo Winery
27189,Basil Hayden Dark Rye,6,750,1,Whiskey,65,Jim Beam Brands
84160,99 Apples Mini Display,1,50,6,Liqueur,421,Sazerac Company  Inc
15818,Paddy Old Irish Whiskey,12,750,1,Whiskey,421,Sazerac Company  Inc
28081,Prairie Fire Mini,8,50,1,Whiskey,154,Dunkel Corporation / Iowa Distilling
19475,Makers Mark Replica,12,375,1,Whiskey,65,Jim Beam Brands
26712,Slipknot Iowa Whiskey No. 9 Reserve,6,750,1,Whiskey,125,Cedar Ridge Vineyards Ll
29287,Barton Gin,12,1000,7,Gin,421,Sazerac Company  Inc
34036,Absolut Pears,12,750,4,Vodka,370,Pernod Ricard Usa
34972,Three Olives Cherry,12,750,4,Vodka,395,Proximo
44350,Calico Jack Cherry,12,750,2,Rum,65,Jim Beam Brands
89665,Hussongs Platinum Anejo,6,750,3,Tequila & Mezcal,300,Mccormick Distilling Co.
67296,Yukon Jack Perma Frost,12,750,1,Whiskey,421,Sazerac Company  Inc
67075,Twisted Shotz Sex On The Beach,1,1800,9,Ready-to-Drink/Cocktails,305,Mhw Ltd
64645,Domaine De Canton,6,750,6,Liqueur,259,Heaven Hill Brands
84228,99 Brand Cherry Limeade Pet Mini,1,50,6,Liqueur,421,Sazerac Company  Inc
23823,Five Star,48,200,1,Whiskey,297,Laird & Company
16026,Hatozaki Finest Japanese Whisky,6,750,1,Whiskey,338,"Marussia Beverages Usa, Inc / Niche Import"
87050,Skrewball Peanut Butter Whiskey,6,1000,1,Whiskey,255,Infinium Spirits
5286,Isle Of Jura 10Yr,6,750,10,Spirits,205,E & J Gallo Winery
25165,Slipknot No 9 Red Cask,6,750,1,Whiskey,125,Cedar Ridge Vineyards Ll
4959,Glen Moray,6,750,1,Whiskey,421,Sazerac Company  Inc
80457,Ryans Cream Liqueur,12,1000,6,Liqueur,421,Sazerac Company  Inc
86749,Ole Smoky Cherry Moonshine,6,750,10,Spirits,346,Ole Smoky Distillery Llc
22788,Beams 8 Star Bl Whiskey,6,1750,1,Whiskey,65,Jim Beam Brands
84166,99 Blackberries,12,750,8,Schnapps,421,Sazerac Company  Inc
61213,High West Old Fashioned Barrel Finished Cocktail Whiskey,6,750,9,Ready-to-Drink/Cocktails,115,Constellation Brands Inc
10935,Hawkeye Canadian Whisky,6,1750,1,Whiskey,434,Luxco Inc
87112,Azteca Azul Reposado Tequila,12,750,3,Tequila & Mezcal,611,"Global Beverage Team, Llc"
26185,Hooten Young American Whiskey 12 Yr,6,750,5,Other,755,Winesource International Inc.
103126,Svedka Xtra Icy Gift Pack W/ 2 Diamond Shape Glasses,6,750,5,Other,115,Constellation Brands Inc
28210,Bombay Sapphire East,12,750,7,Gin,35,Bacardi Usa Inc
73780,E & J Vanilla,12,750,11,Brandy,205,E & J Gallo Winery
67388,Borghetti Espresso Liqueur,6,750,6,Liqueur,368,Park Street Imports
59231,Ice Box Mudslide,6,1750,9,Ready-to-Drink/Cocktails,421,Sazerac Company  Inc
19481,Makers Mark Cask Strength,6,750,1,Whiskey,65,Jim Beam Brands
57157,Chi-Chi'S Pina Colada,6,1750,9,Ready-to-Drink/Cocktails,421,Sazerac Company  Inc
52597,E & J Vs Square,12,1000,11,Brandy,205,E & J Gallo Winery
26589,Gentleman Jack,6,1750,1,Whiskey,85,Brown Forman Corp.
77637,Smirnoff Cherry,12,750,4,Vodka,260,Diageo Americas
19048,Jim Beam Double Oak,12,750,1,Whiskey,65,Jim Beam Brands
72382,Ballotin Chocolate Mocha Cream Whiskey,6,750,1,Whiskey,454,Saloon Spirits Llc
76227,Montezuma Blue,12,1000,10,Spirits,421,Sazerac Company  Inc
17087,Bulleit Bourbon,12,1000,1,Whiskey,260,Diageo Americas
64511,Ciroc Apple,12,375,4,Vodka,260,Diageo Americas
45884,Sailor Jerry Spiced Navy Rum Pet,24,375,2,Rum,240,William Grant & Sons Inc
77852,Smirnoff Watermelon,12,750,4,Vodka,260,Diageo Americas
17194,Calumet Farm 16 Yr,6,750,1,Whiskey,492,Western Spirits Beverage
88036,Margaritaville Silver Tequila,12,750,3,Tequila & Mezcal,421,Sazerac Company  Inc
17830,Early Times 36 Mo Ky Str Bourbon Pet,6,1750,1,Whiskey,421,Sazerac Company  Inc
44520,Cruzan Vanilla,12,750,2,Rum,65,Jim Beam Brands
30528,Hawkeye Gin,6,1750,7,Gin,434,Luxco Inc
17127,Cabin Still Str Bourbon,12,1000,1,Whiskey,259,Heaven Hill Brands
44487,Cruzan Dark,12,1000,2,Rum,65,Jim Beam Brands
18103,Evan Williams 1783 Small Batch,6,1750,1,Whiskey,259,Heaven Hill Brands
36667,Korski Vodka,12,1000,4,Vodka,434,Luxco Inc
68080,Bumbu Creme,6,750,6,Liqueur,482,"Sovereign Brands, Llc"
100891,Diplomatico Reserva Exclusiva W/ 2 Rocks Glasses,6,750,5,Other,205,E & J Gallo Winery
4000,Aberfeldy 12Yr,6,750,10,Spirits,35,Bacardi Usa Inc
57182,Bacardi Rum Punch Rts,6,1750,9,Ready-to-Drink/Cocktails,35,Bacardi Usa Inc
4718,Chivas Regal 12Yr,6,1750,1,Whiskey,370,Pernod Ricard Usa
27751,Seagrams 7 Crown Orchard Apple,12,750,1,Whiskey,260,Diageo Americas
63530,Salvadors Original Margarita Pet,6,1750,9,Ready-to-Drink/Cocktails,434,Luxco Inc
18201,Ezra Brooks 99Pr Bourbon,6,750,1,Whiskey,434,Luxco Inc
45419,Phillips White Rum,12,1000,2,Rum,380,Phillips Beverage
50686,St Remy Vsop Napoleon Brandy,12,750,11,Brandy,389,Remy Cointreau Usa Inc
915977,Kavalan Ex-Bourbon Oak Single Malt,6,750,10,Spirits,391,Hotaling & Co
80004,Blue Chair Bay Pineapple Rum Cream,12,750,6,Liqueur,305,Mhw Ltd
76467,Mr Boston Amaretto,12,1000,6,Liqueur,421,Sazerac Company  Inc
39622,Wild Roots Huckleberry Vodka,6,750,4,Vodka,666,"Northwest Natural Spirits, Llc / Cascade Spirits"
75231,Kinky Pink,48,100,5,Other,772,Intercontinental Packaging Company/Prestige Beverage Group
19112,Jim Beam Devils Cut,12,750,1,Whiskey,65,Jim Beam Brands
66306,Ramazzotti Amaro,6,750,6,Liqueur,91,Castle Brands
89233,Corralejo Anejo,6,750,3,Tequila & Mezcal,255,Infinium Spirits
77367,Sugarlands Mark Rogers American Peach Moonshine,6,750,10,Spirits,481,Sugarlands Distilling Company Llc
6076,The Singleton 12Yr,6,750,1,Whiskey,260,Diageo Americas
101710,Fireball Window Box Minis,1,50,1,Whiskey,421,Sazerac Company  Inc
28246,Boodles British Gin London Dry,12,750,7,Gin,755,Winesource International Inc.
19227,Knob Creek,6,1000,1,Whiskey,65,Jim Beam Brands
82820,Dekuyper Strawberry Pucker,12,750,8,Schnapps,65,Jim Beam Brands
41604,Uv Grape,12,750,4,Vodka,380,Phillips Beverage
26519,Bp Templeton 6Yr Single Barrel Selection,6,750,5,Other,255,Infinium Spirits
10548,Black Velvet Toasted Caramel,6,1750,1,Whiskey,259,Heaven Hill Brands
82786,Dekuyper Buttershots,12,750,8,Schnapps,65,Jim Beam Brands
84230,99 Brand Mystery Flavor Pet Mini,1,50,6,Liqueur,421,Sazerac Company  Inc
4868,Dewars White Label Scotch,6,1750,1,Whiskey,35,Bacardi Usa Inc
43501,Bacardi Raspberry,12,750,2,Rum,35,Bacardi Usa Inc
26824,Jack Daniels Old #7 Black Label Square,24,375,1,Whiskey,85,Brown Forman Corp.
19468,Marksman,12,750,1,Whiskey,421,Sazerac Company  Inc
5446,Laphroaig 10Yr,12,750,10,Spirits,65,Jim Beam Brands
37642,River Pilot Vodka,6,750,4,Vodka,306,Mississippi River Distilling Company Llc
73715,Evan Williams Cherry Reserve,12,750,6,Liqueur,259,Heaven Hill Brands
80382,Ole Smoky Cookies And Cream,6,750,1,Whiskey,346,Ole Smoky Distillery Llc
89641,Patron Anejo Mini,10,50,3,Tequila & Mezcal,35,Bacardi Usa Inc
89278,El Jimador Reposado,12,750,3,Tequila & Mezcal,85,Brown Forman Corp.
30056,Fleischmanns Gin,12,750,7,Gin,421,Sazerac Company  Inc
31862,Prairie Organic Gin,12,750,7,Gin,380,Phillips Beverage
103123,Mozart Chocolate Liqueur W/ Branded Tumbler Glass,6,750,5,Other,338,"Marussia Beverages Usa, Inc / Niche Import"
88413,Campo Bravo Plata Tequila,12,750,3,Tequila & Mezcal,342,Dv Spirits Llc
82600,Dekuyper Sour Apple Pucker Pet,6,1750,8,Schnapps,65,Jim Beam Brands
35913,Five O'Clock Vodka,48,200,4,Vodka,297,Laird & Company
66761,Selvarey Coconut Rum Infused With Natural Coconut Flavor,6,750,2,Rum,368,Park Street Imports
32238,Seagrams Extra Dry Gin,6,1750,7,Gin,370,Pernod Ricard Usa
21254,Benchmark Single Barrel,12,750,5,Other,421,Sazerac Company  Inc
26217,Green Frog Distillery Cranberry Flavored Corn Whiskey,6,750,5,Other,549,"Green Frog Distillery, Llc"
59101,Evan Williams Egg Nog,6,1750,5,Other,259,Heaven Hill Brands
23708,Fleischmanns Whiskey,6,1750,1,Whiskey,421,Sazerac Company  Inc
38046,Swell Zone Vodka,12,750,4,Vodka,154,Dunkel Corporation / Iowa Distilling
40071,New Amsterdam Mango,12,750,4,Vodka,205,E & J Gallo Winery
42242,Blue Chair Bay Coconut Rum,12,750,2,Rum,305,Mhw Ltd
36808,Stolichnaya Cucumber,12,750,4,Vodka,277,Stoli Group
73526,Dekuyper Melon Liqueur,12,750,6,Liqueur,65,Jim Beam Brands
904844,Sooh Cynar 33Prf,12,1000,6,Liqueur,619,Campari America
40327,Deep Eddy Ruby Red Grapefruit,12,750,4,Vodka,259,Heaven Hill Brands
75372,Lemoncello 50010,6,750,6,Liqueur,662,Ia-Native Spirits
20366,Old Forester Bourbon 86Prf,12,750,1,Whiskey,85,Brown Forman Corp.
14534,Revel Stoke Smorgasm Toasted Smores Whiskey Mini,12,50,5,Other,380,Phillips Beverage
43034,Bacardi Gold,24,375,2,Rum,35,Bacardi Usa Inc
57125,Chi-Chi'S Gold Margarita,6,1750,9,Ready-to-Drink/Cocktails,421,Sazerac Company  Inc
39725,New Amsterdam Lemon,12,750,4,Vodka,205,E & J Gallo Winery
58854,Jose Cuervo Authentic Double Strength Margarita,6,1750,9,Ready-to-Drink/Cocktails,395,Proximo
72504,Blue Ox Silver Rum,12,1000,2,Rum,777,"Blue Ox Spirits, Inc."
13928,Mcmasters Canadian Whiskey,6,1750,1,Whiskey,259,Heaven Hill Brands
26858,Templeton Rye 4Yr,12,375,1,Whiskey,255,Infinium Spirits
15258,Windsor Canadian Black Cherry,6,1750,1,Whiskey,772,Intercontinental Packaging Company/Prestige Beverage Group
34188,Effen 80Prf,6,750,4,Vodka,65,Jim Beam Brands
54706,Dekuyper Blackberry Brandy,12,750,11,Brandy,65,Jim Beam Brands
86604,Ballotin Chocolate Whiskey Chocolate Mint,6,750,1,Whiskey,454,Saloon Spirits Llc
82126,Arrow Peach Schnapps,12,750,8,Schnapps,434,Luxco Inc
34747,Stolichnaya 80Prf,12,1000,4,Vodka,277,Stoli Group
64147,Aperol,6,750,6,Liqueur,619,Campari America
80394,Pralines & Cream,12,750,6,Liqueur,421,Sazerac Company  Inc
65125,Grand Marnier Cordon Rouge,12,375,6,Liqueur,619,Campari America
24728,Mccormick Blend Whiskey Pet,6,1750,1,Whiskey,300,Mccormick Distilling Co.
51578,Podrum Pevac Zuta Dunja Quince Brandy,6,750,11,Brandy,261,Grand Prix Beverage Llc
67556,Kamora Coffee Liqueur,12,750,6,Liqueur,380,Phillips Beverage
78616,Arrow Creme De Cacao White,12,750,6,Liqueur,434,Luxco Inc
43986,Admiral Nelson Cherry Spiced,6,1750,2,Rum,259,Heaven Hill Brands
35418,Burnetts Vodka 80Prf,6,1750,4,Vodka,259,Heaven Hill Brands
34787,Stolichnaya Blueberi,12,1000,4,Vodka,277,Stoli Group
21184,Rabbit Hole Dareringer Shery Bourbon Cask,6,750,1,Whiskey,370,Pernod Ricard Usa
36970,New Amsterdam 80Prf,12,1000,4,Vodka,205,E & J Gallo Winery
69715,Dr Mcgillicuddys Peach,12,750,8,Schnapps,421,Sazerac Company  Inc
36871,Ciroc 80Prf,12,750,4,Vodka,260,Diageo Americas
43081,Bacardi Coco Mini,12,50,2,Rum,35,Bacardi Usa Inc
87054,99 Peanut Butter Whiskey Mini,1,50,8,Schnapps,421,Sazerac Company  Inc
21878,Very Old Barton Bourbon Crafted 86Prf,6,1750,5,Other,421,Sazerac Company  Inc
77709,Smirnoff Peach,12,750,4,Vodka,260,Diageo Americas
40359,Burnetts Strawberry Banana,12,750,4,Vodka,259,Heaven Hill Brands
65368,Jagermeister Cold Brew Coffee Liqueur,6,750,6,Liqueur,192,"Mast-Jagermeister Us, Inc"
4356,Balvenie 12Yr Doublewood,12,750,10,Spirits,240,William Grant & Sons Inc
27130,Woodford Reserve Rye,6,750,1,Whiskey,85,Brown Forman Corp.
88546,Hornitos Plata,6,1750,3,Tequila & Mezcal,65,Jim Beam Brands
27066,Old Overholt Rye,12,750,1,Whiskey,65,Jim Beam Brands
944230,Capovilla Rhum Rhum Liberation,6,700,2,Rum,823,"Lyra,Llc"
27544,Red Stag Black Cherry,12,750,1,Whiskey,65,Jim Beam Brands
75218,Kinky Green Mini,6,50,6,Liqueur,772,Intercontinental Packaging Company/Prestige Beverage Group
89841,Hornitos Anejo,12,750,3,Tequila & Mezcal,65,Jim Beam Brands
64722,Ciroc Peach,24,200,4,Vodka,260,Diageo Americas
33658,Svedka Mango Pineapple,12,750,4,Vodka,115,Constellation Brands Inc
19478,Makers Mark,6,1750,1,Whiskey,65,Jim Beam Brands
86121,Number Juan Tequila Reposado,6,750,3,Tequila & Mezcal,439,World Trade Liquor Imports Llc
44557,Cruzan Strawberry,12,750,2,Rum,65,Jim Beam Brands
84145,99 Grapes Pet Mini,1,50,8,Schnapps,421,Sazerac Company  Inc
101787,Captain Morgan Osr 1.75L Pet W/ Helmet Pourer,6,1750,5,Other,260,Diageo Americas
89624,Patron Reposado,12,375,3,Tequila & Mezcal,35,Bacardi Usa Inc
18408,G & W Bourbon,6,1750,1,Whiskey,297,Laird & Company
52312,Christian Bros Brandy,24,200,11,Brandy,259,Heaven Hill Brands
39208,Seagrams Strawberry Lemonade Vodka Mini,12,50,4,Vodka,255,Infinium Spirits
42984,Trader Vics Private Selection Spiced Rum,6,1750,2,Rum,380,Phillips Beverage
18859,Larceny Small Batch,12,750,1,Whiskey,259,Heaven Hill Brands
82612,Dekuyper Hot Damn! Pet,12,750,8,Schnapps,65,Jim Beam Brands
26162,Bird Dog Blackberry Mini,6,50,1,Whiskey,492,Western Spirits Beverage
39371,Blue Ice American Huckleberry Vodka,6,1750,4,Vodka,568,21St Century Spirits Llc
18613,Hirsch The Horizon Bourbon,6,750,1,Whiskey,391,Hotaling & Co
15832,Proper No. Twelve,6,1750,1,Whiskey,395,Proximo
20492,Bp Old Soul Single Barrel Bourbon High Rye,6,750,5,Other,786,Bottle Tree Beverage Company Llc / Cathead Distillery
69002,Whistler Irish Cream,6,750,6,Liqueur,772,Intercontinental Packaging Company/Prestige Beverage Group
26085,Bird Dog Honey Flavored Whiskey,6,750,1,Whiskey,492,Western Spirits Beverage
87849,Herradura Sliver,6,750,3,Tequila & Mezcal,85,Brown Forman Corp.
15888,The Quiet Man 8Yr,6,750,1,Whiskey,434,Luxco Inc
39320,Deep Eddy Lime Mini,12,50,4,Vodka,259,Heaven Hill Brands
19250,The Wiseman Bourbon,6,750,1,Whiskey,277,Stoli Group
10008,Scoresby Rare Scotch,6,1750,1,Whiskey,421,Sazerac Company  Inc
86970,Ole Smoky Blue Flame Moonshine Mini,8,50,10,Spirits,346,Ole Smoky Distillery Llc
37403,Absolut Watermelon,6,750,4,Vodka,370,Pernod Ricard Usa
26269,Century Farms Prairie States Bourbon,6,750,1,Whiskey,594,"American Heritage Distillers, Llc / Century Farms Distillery"
88104,Montelobos Espada�N Mezcal,6,750,3,Tequila & Mezcal,619,Campari America
995550,Sooh Jts Brown  Bonded Bourbon,12,750,1,Whiskey,259,Heaven Hill Brands
38844,Truly Pineapple Mango Mini,12,50,4,Vodka,65,Jim Beam Brands
5842,Glenlivet 14Yr,6,750,10,Spirits,370,Pernod Ricard Usa
38086,Platinum 7X Vodka Pet,12,750,4,Vodka,421,Sazerac Company  Inc
5635,Monkey Shoulder,6,750,1,Whiskey,240,William Grant & Sons Inc
81196,Paramount Peppermint Schnapps Pet,12,750,8,Schnapps,434,Luxco Inc
30317,Gordons Gin London Dry,12,1000,7,Gin,260,Diageo Americas
917192,Sooh Calumet Farm 15 Year Old Bourbon,6,750,1,Whiskey,492,Western Spirits Beverage
21206,Rebel Ksbw,12,750,1,Whiskey,434,Luxco Inc
12404,Canadian Ltd Whisky,24,375,1,Whiskey,421,Sazerac Company  Inc
19021,Jim Beam Black Mini,12,50,1,Whiskey,65,Jim Beam Brands
27188,Sagamore Spirit Cask Strength,6,750,1,Whiskey,634,"Sagamore Whiskey, Llc"
40804,Skyy Infusions Citrus,12,750,4,Vodka,619,Campari America
37257,Gotcha Vodka,12,750,4,Vodka,229,Dehner Distillery
34786,Stolichnaya Blueberi,12,750,4,Vodka,277,Stoli Group
39601,Wild Roots Peach Vodka,6,750,4,Vodka,666,"Northwest Natural Spirits, Llc / Cascade Spirits"
14474,Revel Stoke Shellshocked Roasted Pecan,12,750,1,Whiskey,380,Phillips Beverage
917176,Sooh Calumet Farm Bourbon,6,750,1,Whiskey,492,Western Spirits Beverage
62422,Margaritaville Skinny Island Punch Margarita,6,1750,9,Ready-to-Drink/Cocktails,421,Sazerac Company  Inc
46320,Gotcha Silver Rum,12,1000,2,Rum,229,Dehner Distillery
89468,Lunazul Reposado,12,750,3,Tequila & Mezcal,259,Heaven Hill Brands
30527,Hawkeye Gin,12,1000,7,Gin,434,Luxco Inc
